delta_log_power,theta_log_power,alpha_log_power,beta_log_power,participant_id,epoch_idx
-0.7846250154496759,-1.5627975468603377,-0.6374476404691788,0.06386060658291101,SC4002E0-PSG,27
-0.8237319041608331,-1.3955679096891518,-0.9391598697603266,-0.08648813647957128,SC4002E0-PSG,28
-0.023380535741728662,0.545179490191402,-0.058104038247368484,0.40219929825050016,SC4002E0-PSG,29
0.53573200889417,0.12923736852600412,0.08339916347884192,0.45943217618127846,SC4002E0-PSG,30
0.7386434026734725,1.0340786328602236,0.9560419415591112,0.9734094664547871,SC4002E0-PSG,31
0.9524193664173943,1.5139685003361494,0.6717979314033296,0.5879873596556385,SC4002E0-PSG,32
1.0267238186949845,1.812748358141644,0.5797626453631044,0.48061272659908566,SC4002E0-PSG,33
1.3179239438314951,2.7634358501459566,2.166125834769757,1.3231754089573704,SC4002E0-PSG,34
1.3712695058826223,2.3359240185837438,1.855455599480613,0.7500411732742576,SC4002E0-PSG,35
1.1609627798782651,2.659622378080583,2.0242646758002762,1.1068939640928865,SC4002E0-PSG,36
0.8831277398311561,1.6196511766686346,1.1006142361600297,0.9780084140276246,SC4002E0-PSG,37
0.9227101990824834,1.068543675426086,0.623362343920672,0.9880573247988883,SC4002E0-PSG,38
0.689541104290586,1.0491728794809434,-0.03621435429584281,0.40427247527997967,SC4002E0-PSG,39
1.032191084662606,0.9643227808982469,0.6100116205578583,0.39195131244399867,SC4002E0-PSG,40
0.6759792912329842,1.3697699413585538,0.737088922618683,0.9502217759682781,SC4002E0-PSG,41
0.285768741043851,0.43651314424881343,0.2771103750164298,0.363151626112579,SC4002E0-PSG,42
-0.2649606678703353,-0.22478759617179786,-0.23458839701369966,0.1200535313972159,SC4002E0-PSG,43
0.7514541286554551,0.8014767704811186,0.12307169356549491,0.37717061441022237,SC4002E0-PSG,44
0.6201400549584337,1.539852561453598,0.3724844401221516,0.563711890200257,SC4002E0-PSG,45
-0.39373661188825065,0.5376231004760764,0.2706137723705807,0.5545504293494895,SC4002E0-PSG,46
0.1313728291901929,0.1245724364835209,0.5424006509496594,0.761251833914079,SC4002E0-PSG,47
-0.08853403342938002,0.015054835742171048,-0.11357598979670357,-0.11580459100831347,SC4002E0-PSG,48
-0.5592366394772983,-0.6436578024272229,-0.111308996537631,0.137026038441002,SC4002E0-PSG,49
-0.35037321704229274,-0.8964383436160795,-0.3908101129610903,0.21009012875119826,SC4002E0-PSG,50
0.11862576521974429,0.09743631154987163,0.5011963897117283,0.6298715095097999,SC4002E0-PSG,51
-0.8010992742189446,-0.582322007112177,0.19071881498506418,0.5148660099428681,SC4002E0-PSG,52
0.721718191579577,0.5223766851721775,0.26416578416582776,0.72752167292113,SC4002E0-PSG,53
-0.5197426752176177,-0.8243582082074873,0.22125961088970877,0.6484526664619359,SC4002E0-PSG,54
0.23853387416357888,0.03742743768291602,-0.2527055174226398,0.34969851166761107,SC4002E0-PSG,55
-0.3808038364450349,-0.13819419271791172,0.4269526377901467,0.7379235783539828,SC4002E0-PSG,56
-0.49018142790232866,0.22593296536419336,0.40766052236345063,0.8501628814880999,SC4002E0-PSG,57
0.5031903454305986,0.7244259347967887,0.026464943700778197,0.36457791746617485,SC4002E0-PSG,58
-0.1024024679683263,-0.16351491520074116,0.30649253228207457,0.3594185385357269,SC4002E0-PSG,59
0.07059996514048489,0.5732216580798436,0.4139839925891932,0.11972054380511106,SC4002E0-PSG,60
0.2768826938974554,0.6151347884979981,0.18661257826562666,0.39370206072430947,SC4002E0-PSG,61
-0.42067008031330744,0.45631036045720413,-0.050227287612414864,0.10011860504468748,SC4002E0-PSG,62
0.07501242992202677,0.6161135380103049,0.6721636784785876,0.7288192259545014,SC4002E0-PSG,63
-0.2894266698557207,0.3727062010186256,-0.1451358641826877,0.12597565152169196,SC4002E0-PSG,64
-0.20590152159715966,0.022223563003409656,0.26909011847531006,0.37841305310306994,SC4002E0-PSG,65
0.0010549243407270358,0.5095299704620228,-0.06386941049743006,0.30098850205691136,SC4002E0-PSG,66
-0.07372833530890614,0.5445882544049593,0.3036359677341143,0.42845324633490406,SC4002E0-PSG,67
-0.2795650703383708,0.4391201746748628,0.5036551575505231,0.5729444963400934,SC4002E0-PSG,68
-0.07405430131720538,-0.08007079294464116,0.11167038773729444,0.3662637733951163,SC4002E0-PSG,69
-0.8902330900621886,-0.131443051041055,0.30804495880514604,0.45446733830804115,SC4002E0-PSG,70
-0.9683179356277325,-0.5985765330640755,-0.43182540705228345,0.19795399829984045,SC4002E0-PSG,71
-0.16963211492493652,0.5347906433823558,0.08157452664312989,0.08502705595329871,SC4002E0-PSG,72
-0.5340966496856794,-0.920061402331775,-0.33280847158130406,0.2575739220829839,SC4002E0-PSG,73
-0.0965060130647067,0.42420528636177607,-0.1324755445679678,0.2698739568658753,SC4002E0-PSG,74
-0.1765306401573907,0.4287133256916897,0.20290992603155947,0.37663200908987454,SC4002E0-PSG,75
-0.2665841581501339,0.4613489139303529,0.12676532563948487,0.28000489073918194,SC4002E0-PSG,76
-0.041098553977673966,0.7766809748376504,0.6040191600821762,0.9601213329845992,SC4002E0-PSG,77
0.0813271559618063,0.801293366508581,0.7692731848559275,0.9919154789098754,SC4002E0-PSG,78
-0.08285743938096544,0.629172797875239,0.3918377933580223,0.7584300299326331,SC4002E0-PSG,79
0.37041785954454604,1.650839478114616,0.3733582670484071,0.4384992911540119,SC4002E0-PSG,80
-0.2715950522967572,0.13988181598126204,0.19428906841527127,0.43589764582762924,SC4002E0-PSG,81
0.2684650138773756,0.6604448308488463,-0.04972902889588572,0.37732194828653887,SC4002E0-PSG,82
0.17781152843368211,0.8031985381413839,-0.048051453841575636,0.34842343363819883,SC4002E0-PSG,83
-0.173898330011179,0.13193027793937456,0.2774715999547122,0.5656514630632608,SC4002E0-PSG,84
0.47156090300416587,1.5122419282098334,-0.3525015395741465,-0.1604082015472038,SC4002E0-PSG,85
0.0014644507948022765,1.0489649311600178,0.06572284769750451,0.7450831062713734,SC4002E0-PSG,86
0.2377070529291408,0.7412704859177953,0.03283097432254968,0.45821593915005326,SC4002E0-PSG,87
0.4380722550410453,0.7019929837219311,0.06318175926726578,0.6662053289670719,SC4002E0-PSG,88
0.44315922569983535,1.9085327866095823,0.3179540367372044,0.3391385736171869,SC4002E0-PSG,89
0.686520705704484,1.691767046514581,0.1234564258929889,0.026398412329622176,SC4002E0-PSG,90
0.40368838530038975,0.9967565545938598,-0.20690868334213028,0.0285527354210951,SC4002E0-PSG,91
0.334633233487118,0.5428608898550983,0.7453210250418681,0.6211756066456815,SC4002E0-PSG,92
-0.40515182617824136,0.4858396312842522,0.15426912615054522,0.6590535832033255,SC4002E0-PSG,93
0.07938880582632099,0.5981841741891125,-0.7931250528692069,-0.13833030186334766,SC4002E0-PSG,94
-0.499715574512104,-0.4243897076442634,0.13443765936332017,0.1881664909213808,SC4002E0-PSG,95
0.02266853530526378,0.8121104954652287,0.08079395155730572,0.25126422434520335,SC4002E0-PSG,96
0.8267792650916388,1.5956028232923674,1.1030050711821637,0.7013102164011531,SC4002E0-PSG,97
0.6080765151894713,1.073257938709274,0.98162684866097,0.9709468378050873,SC4002E0-PSG,98
0.633969010282721,1.5185153018028206,0.6285878400903141,0.47571678470812484,SC4002E0-PSG,99
0.5629098223767368,1.166390408383889,1.839887229646913,1.3856043969574319,SC4002E0-PSG,100
-0.20079487251768305,-0.304625194386448,-0.474337377978026,0.18284678069245064,SC4002E0-PSG,101
0.19051845607358417,0.127897523496221,-0.4492332055199345,0.23009725273405,SC4002E0-PSG,102
0.33832484064652724,0.26908005119194545,0.6576519212539306,1.006579810850235,SC4002E0-PSG,103
0.39771756874876313,-0.15775846738978838,0.8459715896433125,1.0894928252134803,SC4002E0-PSG,104
0.45598795627682487,-0.7348803198091617,-0.3953289447184573,0.19168373352087317,SC4002E0-PSG,105
0.7540958445759205,0.4736034544555967,0.42776086243858097,0.6919270184151719,SC4002E0-PSG,106
0.7933306677674851,1.0436166854804971,0.7835843408957636,0.7282259930068372,SC4002E0-PSG,107
-0.03826442371308008,-0.8981533971876492,0.7768198471034276,0.744784780477496,SC4002E0-PSG,108
0.6376943897047961,0.49101036495181066,0.5942500143548696,0.4156988088243177,SC4002E0-PSG,109
0.8809917984420095,1.4433926358853055,1.5197088790764086,0.9526240231776876,SC4002E0-PSG,110
1.2181337826369112,1.2859974670663057,0.9994410323497008,0.854595857650396,SC4002E0-PSG,111
0.8947368918722146,1.593184831687588,2.733012141976406,1.802310796564124,SC4002E0-PSG,112
0.46229875479778626,0.13716564317548144,0.8212087508618294,1.158800322666057,SC4002E0-PSG,113
1.074373827110142,0.7495449699967689,0.6535753203036526,0.5893921252514714,SC4002E0-PSG,114
0.9344904592234639,1.0792308833761362,0.7436081764057734,0.6524126390739582,SC4002E0-PSG,115
0.85050090944578,1.273831982081085,1.5503796444756894,1.197809965225101,SC4002E0-PSG,116
1.0623940832919114,1.1321545960632913,2.4573339847595865,1.907234892886088,SC4002E0-PSG,117
1.076352847149783,1.0977431377405276,1.2293584485649767,1.1191956465652928,SC4002E0-PSG,118
1.280235420255933,1.5348296308885354,1.0047151793130995,0.6058921943679779,SC4002E0-PSG,119
1.119580092252246,0.9821201660888009,0.7084472608182268,0.7134943441521043,SC4002E0-PSG,120
0.43112489639187734,0.3188954720987056,0.1690104931116477,0.5231183903555076,SC4002E0-PSG,121
0.4904961949359545,-0.06790388267823166,0.22783514815257083,0.4374256742344327,SC4002E0-PSG,122
0.8821552700394689,0.3098610481263484,0.8798921296477789,0.8448755440614691,SC4002E0-PSG,123
0.4901692815635569,0.3658061775950266,0.4865983689869314,0.6785230652699403,SC4002E0-PSG,124
0.30366849205786606,-0.2930323546079538,-0.12690925019544952,0.4172629285941576,SC4002E0-PSG,125
-0.03695413290976821,-0.2865756093308097,0.023380220670604655,0.22608169230870753,SC4002E0-PSG,126
0.20575472886597337,0.663703870923357,0.8396296977527116,0.9135522908568224,SC4002E0-PSG,127
0.5499953823838459,0.8094250166999704,2.3245079072352106,1.669401362689282,SC4002E0-PSG,128
0.4630918097172037,1.2353491281206705,2.2110824277561587,1.6129982034570438,SC4002E0-PSG,129
0.33637586113311135,0.22701423125377002,0.5177579476988033,0.5213878548474992,SC4002E0-PSG,130
0.4798302105698095,0.3506571964902842,0.7002506104078642,0.3594376327182522,SC4002E0-PSG,131
0.8246177563383714,1.8929066120067948,1.7496694514503242,1.4272587820220064,SC4002E0-PSG,132
0.8830648321454354,1.0742624665543288,1.4921038664058286,1.2985025832918027,SC4002E0-PSG,133
0.521976744791764,1.0076096413498457,1.062583312291045,1.122983285920954,SC4002E0-PSG,134
0.6128587421732129,0.8264071586254755,1.8271813701925357,1.571637101699464,SC4002E0-PSG,135
0.9219813114754949,0.4401550640096323,0.33145490273752737,0.7418991618392781,SC4002E0-PSG,136
1.1215331189409927,0.6182543072179422,0.11403003089121572,0.6916481782040261,SC4002E0-PSG,137
0.48696859502265644,0.49631470824271406,0.4241672455048975,0.4841076055562504,SC4002E0-PSG,138
0.422603143931279,-0.375784144108001,-0.4572987833879576,0.5705887584530749,SC4002E0-PSG,139
0.2701509569469759,-0.7658367170688831,-0.5361869477516735,0.12210540743010581,SC4002E0-PSG,140
1.0700840521813957,0.2371313462396652,-0.24257529841036532,0.5426351731787281,SC4002E0-PSG,141
0.46031747564575043,-0.37230124649724816,-0.09778688086066342,0.43850354190015683,SC4002E0-PSG,142
0.2962364997806291,-0.3549315558983714,-0.38802564759015495,0.21500719389893092,SC4002E0-PSG,143
0.4999710773308851,-1.0398667669589519,-0.45096707305743605,0.2608414649710827,SC4002E0-PSG,144
-0.007255233306363471,-0.2710688866438483,0.09695095253617189,0.24873122897563862,SC4002E0-PSG,145
0.3816847608026452,-0.33835343805694634,-0.4440559121505457,0.5551666178835176,SC4002E0-PSG,146
0.8560822381366331,0.5048643848234642,0.17508389429903565,0.5204011406452913,SC4002E0-PSG,147
1.0191396616171828,0.8885354968228926,0.3397816592156653,0.1788674798108175,SC4002E0-PSG,148
0.63117905129391,0.5525578247138183,0.1101149282014045,0.3634035074332606,SC4002E0-PSG,149
0.4583341085042753,0.5222169249628662,0.11113479751221575,0.19837782669588505,SC4002E0-PSG,150
0.6743311261727363,-0.25429290293793283,-0.08260023823731412,0.46969000137431477,SC4002E0-PSG,151
0.5899347447248033,-0.13670037013434175,0.19343136925014567,0.3572835660078116,SC4002E0-PSG,152
0.3992087689768977,1.0660617971509248,0.7400267176098408,0.37689122042898,SC4002E0-PSG,153
1.4818763068030119,3.4850347387653136,2.3872581878249868,1.2831223520669672,SC4002E0-PSG,154
0.13528720265797406,-0.14068584852575677,-0.0775230524689696,0.24621464997811515,SC4002E0-PSG,155
0.6480176206210694,0.19959745130273693,0.20910633838218043,0.8704354137263498,SC4002E0-PSG,156
0.2758099431440409,0.2616500661020305,0.14091122934336953,0.6106586362175005,SC4002E0-PSG,157
-0.16655144318752207,0.02858661237546766,0.29286733487391825,0.6341256234186567,SC4002E0-PSG,158
0.6196517956608287,-0.2826045597011525,-0.0962723008526854,0.4142170561553232,SC4002E0-PSG,159
0.6064635295913725,0.608667014111389,0.47612354043277866,0.49190074186688953,SC4002E0-PSG,160
0.1923261640052608,-0.350553685532099,-0.6174858384441241,0.32324604608098584,SC4002E0-PSG,161
0.8559776411429333,0.37953272951301725,0.09627285814637213,0.4675925434970865,SC4002E0-PSG,162
1.2089783284599367,1.1559687603846318,0.8090361608555255,0.6725304862121099,SC4002E0-PSG,163
0.7236517289564981,0.2759419608908956,0.2578456080861251,0.45816500346700256,SC4002E0-PSG,164
-0.2835892403327563,-0.18102652012545917,-0.35185278122983826,-0.04576780885279151,SC4002E0-PSG,165
0.8269927150849931,0.24382703556611163,0.22938340875680838,0.45442358392748666,SC4002E0-PSG,166
1.074024884921587,1.1819178868873785,0.7820345696578878,1.0069050603627956,SC4002E0-PSG,167
0.9896794824653019,0.9669770423032226,0.6870193868878482,0.5605234716714181,SC4002E0-PSG,168
0.5450097560107758,0.8081143438610487,0.5164499215402536,0.4279520363610975,SC4002E0-PSG,169
0.33012036337638273,0.7174120862882837,0.3452720561884679,0.6037492304415791,SC4002E0-PSG,170
1.0050869647084515,0.8081405047141559,0.5464881467878464,0.7274017534065298,SC4002E0-PSG,171
1.1051525919846306,0.3421766436255653,0.8028584391066464,0.4801738903257655,SC4002E0-PSG,172
0.8132717109096256,0.8719688402497231,0.47043328450281635,0.7102381649562246,SC4002E0-PSG,173
1.0951048080983474,0.9271778826648926,0.7508795367469914,0.8926207238645564,SC4002E0-PSG,174
0.7264234369232887,0.9024967923093506,0.23771794506732838,0.3663921150065742,SC4002E0-PSG,175
0.7126775062639907,0.6601565679496898,0.6368947649105361,0.5782461060551288,SC4002E0-PSG,176
0.8889525862843874,0.7684738647093148,0.22831275373002288,0.28894448203841094,SC4002E0-PSG,177
0.9660406912103294,0.7120292646822423,0.6308679610505549,0.4355813765852217,SC4002E0-PSG,178
0.032330293155885044,-0.3197168217084371,-0.09702374988271308,0.17425623349976757,SC4002E0-PSG,179
-0.3549340173722428,0.11624019524816216,-0.6444830303954175,0.023354601739864356,SC4002E0-PSG,180
-1.2656091945566195,-0.5121976486367416,-1.1237094924677973,-0.4036385065548225,SC4002E0-PSG,181
-0.4245885290410199,0.3094122043884174,-0.8184939452496028,-0.36281547210656556,SC4002E0-PSG,182
0.6492506295619341,0.9660390809530851,0.38533237092607386,0.19949170713526243,SC4002E0-PSG,183
0.4497982022520958,0.01144597644477658,0.20727173775651178,0.28673325098019925,SC4002E0-PSG,184
0.5943666183567045,0.19339661814058726,-0.5079906360328817,-0.020120328162221313,SC4002E0-PSG,185
0.6225967570720673,1.420493995064741,0.0380675435291396,0.010018735560591484,SC4002E0-PSG,186
0.4619351202128115,-0.024573365405521873,-0.10185169167715735,0.19928986555235204,SC4002E0-PSG,187
0.1768877561068505,0.4226698193045608,-0.4021087172364034,0.12850498644223496,SC4002E0-PSG,188
-0.0853377786916971,-0.3788930938312551,-0.1789254340160548,0.40995218496004177,SC4002E0-PSG,189
1.0204028002264085,0.23445626563040523,0.24134406907688694,0.5556794608489128,SC4002E0-PSG,190
0.2524450027593509,0.35242726997865065,0.309535392542228,0.584897744038158,SC4002E0-PSG,191
0.5521391129851322,-0.0493629569587607,0.07316689908261946,0.28407323543152097,SC4002E0-PSG,192
0.028866228600728454,-0.4273963764750681,-0.036673453699065724,0.2858517834192988,SC4002E0-PSG,193
-0.07566821752835885,-0.05243368979256673,0.266163677915706,0.6226505271622335,SC4002E0-PSG,194
-0.7051477296289393,-0.6751081064391443,-0.1627550154572412,0.6321270338275425,SC4002E0-PSG,195
1.0211890008801028,-0.0412532769587659,-0.029998306269202992,0.33131812569061625,SC4002E0-PSG,196
0.9437209146251617,0.7856329523675643,0.2165208093589467,0.4933926792148238,SC4002E0-PSG,197
-0.5251540494009426,-0.05207641376516077,-0.28130077123635094,0.22744004117598113,SC4002E0-PSG,198
-1.1811619409842475,-1.0025976926281892,-0.9374805529236606,-0.413109081382979,SC4002E0-PSG,199
-0.9380447172443843,-1.7296492245323043,-0.9924399953471351,-0.35777312832815417,SC4002E0-PSG,200
-1.1180617023397046,-1.7790595928870736,-1.545809214918948,-0.5275773313471573,SC4002E0-PSG,201
0.2172029603099091,-0.8177539495630993,-0.7149592744207293,-0.34987660561327494,SC4002E0-PSG,202
-0.8487783354707077,-1.1263225998633215,-1.0076491523843722,0.17880651520699833,SC4002E0-PSG,203
-1.6402189432658525,-1.2892250727482495,-1.4960294283746396,-0.44607545366180107,SC4002E0-PSG,204
-0.14675440934000242,-0.8367132930581662,-0.6549481137292141,-0.08157069752620547,SC4002E0-PSG,205
0.43029053206215057,-0.830448404635468,-0.584898347960153,-0.0560929513899845,SC4002E0-PSG,206
0.4376020274450885,-0.6460662719996775,-0.6108588516932245,-0.04965878579542705,SC4002E0-PSG,207
0.14677431333226124,-1.0028423133760602,-0.46440436140076324,-0.00256084172912192,SC4002E0-PSG,208
-0.981695292630016,-1.4074490389945675,-0.7575786882418776,0.026405324014253804,SC4002E0-PSG,209
-0.5206557984154021,-1.1182417097406394,-0.6708574266832703,-0.29313731054710734,SC4002E0-PSG,210
0.8910319194060161,0.5659799501332609,0.5329497937329832,0.6343980699819772,SC4002E0-PSG,211
-0.20570932505131173,-1.1320944194230775,-0.5962759947936253,0.25676415661156,SC4002E0-PSG,212
0.41609871766979445,1.3677677857753296,0.1723815761887742,0.38936117414003035,SC4002E0-PSG,213
0.8681954317907756,-0.24565775244525928,0.8078457265625617,0.8085136133200609,SC4002E0-PSG,214
0.3835296101349574,0.2675836678344826,0.07744981763373185,0.22529182968496345,SC4002E0-PSG,215
0.6437522724843954,0.6533463730854173,0.17354152838115985,0.31407993225391684,SC4002E0-PSG,216
0.7201509670503038,0.11531399604207888,0.0025197692754845504,0.2342234006484913,SC4002E0-PSG,217
-0.4126300277552463,-0.9033073947380159,-1.218461774431445,-0.36928987859503815,SC4002E0-PSG,218
0.5626607360006535,-0.2522645117900663,0.2536026948466772,0.580210567341967,SC4002E0-PSG,219
1.1452958104745947,1.0926709641257637,1.9994898366834526,1.7922612585344961,SC4002E0-PSG,220
1.4130802209702367,1.6094156918445957,2.067655986220685,1.5507904423336678,SC4002E0-PSG,221
0.7555469385832215,0.6730379976019136,0.3266519486790839,0.623533933033107,SC4002E0-PSG,222
0.9636970785605954,1.5366890483962086,0.311558019549225,0.3073356783365521,SC4002E0-PSG,223
1.3719639717654994,1.2121162103855845,0.034568909737659276,0.35218493954260655,SC4002E0-PSG,224
0.9572967640538701,1.4753515586259383,1.63706574448942,1.5410447857326135,SC4002E0-PSG,225
0.8674169970254857,1.1761945408753598,0.8501195466342483,0.9061798321964453,SC4002E0-PSG,226
0.10302440726644585,0.4244442472355688,0.3012699028106106,0.8266994254830704,SC4002E0-PSG,227
-0.7757105516291365,-1.2651543108864693,-0.5656426468609081,0.34811147345770915,SC4002E0-PSG,228
-0.15141222369277144,-0.08370782202699999,0.6370122701414649,1.045131393600676,SC4002E0-PSG,229
0.5312700654743813,0.6314978326410956,0.47425718766871233,0.5220792415250951,SC4002E0-PSG,230
-0.16639281721153118,-0.40452119327876807,-0.4521705126671176,0.3852387424024713,SC4002E0-PSG,231
0.42909664680578286,1.5785990524674798,2.260839842792559,1.9775987660082202,SC4002E0-PSG,232
0.9814382968084883,0.8071362687343642,1.5959684798402234,1.6791347838234454,SC4002E0-PSG,233
0.6794564808958441,0.7184265111309912,0.6964028649614585,0.47916249819525913,SC4002E0-PSG,234
0.4592435931318433,0.07013665216296876,0.14419447760945778,0.2806558127864643,SC4002E0-PSG,235
0.8696676992456306,1.5040272934830485,1.5831677604396526,1.2718676186570126,SC4002E0-PSG,236
0.9607124558750033,0.42702686131306694,0.16294706958695324,0.5464916215638291,SC4002E0-PSG,237
0.8432930228853304,0.5649838687770334,0.4450543669314102,0.41630835942383654,SC4002E0-PSG,238
0.701663467588095,0.9700596080418168,1.179280524613921,1.0473755853578617,SC4002E0-PSG,239
0.816153004604055,0.9901746526829407,0.8732762668062687,1.0386050778795202,SC4002E0-PSG,240
0.8742304173457216,0.9023399764461006,0.920763693120389,0.7239437668629733,SC4002E0-PSG,241
0.7216077256480733,0.7456836086593279,0.18065266775104133,0.3580814613704291,SC4002E0-PSG,242
0.9011597066464309,0.991093472232506,0.7368482206853362,0.5158754117479075,SC4002E0-PSG,243
1.1036559741376015,1.3659627426851868,1.0902822577006424,1.2894146000220867,SC4002E0-PSG,244
0.6802357741374568,1.5161027837419025,1.3039877070455306,1.36858145578621,SC4002E0-PSG,245
0.7179427342853533,0.8727048920205155,0.926897071482312,0.8356183998664641,SC4002E0-PSG,246
0.628938993843943,0.6728487651714148,0.8333678494082544,0.5658774757395633,SC4002E0-PSG,247
0.6307858647467077,0.889251046024047,0.2715932304851429,0.685151268211748,SC4002E0-PSG,248
1.2482528557811206,0.8699609045068482,0.363061636139865,0.43861189431536,SC4002E0-PSG,249
0.9668510395665711,0.9272758016813796,0.6175556700346311,0.5530105796931865,SC4002E0-PSG,250
1.00285648602613,1.0627647806847356,1.0379223577993055,0.7914703390728199,SC4002E0-PSG,251
0.8620756107402171,0.994228616701759,0.2709144371202317,0.6475682974892869,SC4002E0-PSG,252
0.7465186777465024,0.49857532889008466,0.07443425899892131,0.38996271825870726,SC4002E0-PSG,253
0.6591513580655098,1.0001141303179626,0.7294143056340288,0.46678009241092516,SC4002E0-PSG,254
0.6967399178185963,0.34326807884113064,0.48362107649431413,0.5229969022726328,SC4002E0-PSG,255
-0.092257383682945,-0.7817885746882853,-0.4670474848310011,-0.02470711789766121,SC4002E0-PSG,256
0.6388754893223072,0.904957971523835,0.2529949413189789,0.36954627473195056,SC4002E0-PSG,257
0.5824479727942942,0.8392178685421212,0.2089669538838071,0.56403319594876,SC4002E0-PSG,258
0.14449454831173458,0.795270013174283,0.3021378112977842,0.5290590720524512,SC4002E0-PSG,259
-0.2038974269419386,-0.6398209722825046,0.2951311989244148,0.15769381050251755,SC4002E0-PSG,260
0.5823976167306669,0.2524419919815682,0.06266211381696689,0.2455564561720605,SC4002E0-PSG,261
-0.36501386786014417,-0.5826093600489044,-0.9154497378970698,-0.15376530941261318,SC4002E0-PSG,262
1.0887474428604755,1.2412442964633807,0.7880634736700739,0.6211966599963861,SC4002E0-PSG,263
0.34441794845473156,0.44779243312935246,-0.17571245126243146,0.11220114926453068,SC4002E0-PSG,264
0.29207694655891403,0.16914482922348925,0.02175904683084002,0.4825165221408346,SC4002E0-PSG,265
0.7216712812153111,0.4592587926177923,0.17875845712570232,0.5132659693431293,SC4002E0-PSG,266
0.040063431462576175,-0.28413105517347664,-0.29738080805085776,0.45235245977259875,SC4002E0-PSG,267
0.6340845023791024,0.6238029580649752,-0.27084065934962326,0.47037991412282965,SC4002E0-PSG,268
-0.3562875596940937,-0.29995890421471794,0.0433576710572413,0.3926144993493126,SC4002E0-PSG,269
0.4583643664115541,0.7597566240181325,0.1063152495001452,0.361161911898072,SC4002E0-PSG,270
0.33621622390837574,0.6626122326058951,0.575273696396426,0.9467920781640717,SC4002E0-PSG,271
-0.3459392716109377,-0.08093669712423433,0.5300761710531932,0.7118972666407754,SC4002E0-PSG,272
-0.0690809641498834,0.2039985193039419,-0.6373649828677366,0.07486409277043841,SC4002E0-PSG,273
-0.7270991083076566,-0.23924456244187606,-0.40163708880025945,0.12912343925615305,SC4002E0-PSG,274
-0.9155249232269397,-0.2335401306787347,-0.17785037127833092,0.6348624125400141,SC4002E0-PSG,275
-0.7052719384560663,0.3160544328071183,-0.21486319807472307,0.5066649509479468,SC4002E0-PSG,276
-1.2576740341824448,-0.5275577364194763,-0.2929624822838691,0.48605350860819235,SC4002E0-PSG,277
-0.720948296324496,-0.05014386335986912,-0.08070991335907145,0.44314603084158916,SC4002E0-PSG,278
0.16344207899555233,-0.2722538513526012,-0.6716686093892748,0.17681413743760738,SC4002E0-PSG,279
